Actor/Actress	Movie	Year
EVERETT, TOM	TRANSFORMERS	2007
FICKES, COLIN	TRANSFORMERS	2007
FORD, STEVEN (I)	TRANSFORMERS	2007
FOX, MEGAN (I)	TRANSFORMERS	2007
FOXWORTH, ROBERT	TRANSFORMERS	2007
GARDNER, PETE	TRANSFORMERS	2007
GIBSON, TYRESE	TRANSFORMERS	2007
GOMEZ, RICK (II)	TRANSFORMERS	2007
HARNELL, JESS	TRANSFORMERS	2007
JACOBSON, PETER (I)	TRANSFORMERS	2007
JOHNSON, NICOLE RANDALL	TRANSFORMERS	2007
LABEOUF, SHIA	TRANSFORMERS	2007
LACEY, AARON MICHAEL	TRANSFORMERS	2007
LENK, TOM	TRANSFORMERS	2007
MAC, BERNIE	TRANSFORMERS	2007
MANJI, RIZWAN	TRANSFORMERS	2007
MANOUX, J.P.	TRANSFORMERS	2007
MASON, MADISON (I)	TRANSFORMERS	2007
MCBRIDE, JAMIE (I)	TRANSFORMERS	2007
MCCRARY, DARIUS	TRANSFORMERS	2007
MILDER, ANDY	TRANSFORMERS	2007
MILLER, OMAR BENSON	TRANSFORMERS	2007
MORENO JR., CARLOS	TRANSFORMERS	2007
MORSHOWER, GLENN	TRANSFORMERS	2007
NOLASCO, AMAURY	TRANSFORMERS	2007
NOVOTNY, IAN	TRANSFORMERS	2007
O'NEILL, MICHAEL (I)	TRANSFORMERS	2007
PICKETT, WILEY M.	TRANSFORMERS	2007
ROBINSON, JOHN (IX)	TRANSFORMERS	2007
SANCHEZ, JOHNNY (I)	TRANSFORMERS	2007
SCHWARTZ, TAVIA	TRANSFORMERS	2007
SCOTT, ESTHER (II)	TRANSFORMERS	2007
SHEPPARD, WILLIAM MORGAN	TRANSFORMERS	2007
SMITH, SEAN (II)	TRANSFORMERS	2007
STARR, ARNE	TRANSFORMERS	2007
STEPANEK, BRIAN	TRANSFORMERS	2007
STEPHENSON, BOB (II)	TRANSFORMERS	2007
TAYLOR, RACHAEL (II)	TRANSFORMERS	2007
TURTURRO, JOHN	TRANSFORMERS	2007
VAN WINKLE, TRAVIS	TRANSFORMERS	2007
VOIGHT, JON	TRANSFORMERS	2007
WARD, ZACK (I)	TRANSFORMERS	2007
WEAVING, HUGO	TRANSFORMERS	2007
WESTON II, JAMES D.	TRANSFORMERS	2007
WHITE, JULIE (I)	TRANSFORMERS	2007
WILES, MICHAEL SHAMUS	TRANSFORMERS	2007
WILSON, RENO (I)	TRANSFORMERS	2007
YANG, JAMISON	TRANSFORMERS	2007
BADLAND, ANNETTE	THE GROTESQUE	1995
BARNES, CHRIS (V)	THE GROTESQUE	1995
BATES, ALAN (I)	THE GROTESQUE	1995
CARTER, JIM (I)	THE GROTESQUE	1995
DURDEN, RICHARD (I)	THE GROTESQUE	1995
FLEET, JAMES (I)	THE GROTESQUE	1995
HEADEY, LENA	THE GROTESQUE	1995
HENRY, DAVID (I)	THE GROTESQUE	1995
JEWESBURY, EDWARD	THE GROTESQUE	1995
MACKINTOSH, STEVEN	THE GROTESQUE	1995
MASSEY, ANNA (I)	THE GROTESQUE	1995
MILLS, JOHN (I)	THE GROTESQUE	1995
RUSSELL, THERESA (I)	THE GROTESQUE	1995
ADKINS, SETH (I)	TITANIC	1997
AMIS, SUZY	TITANIC	1997
BARRY, JASON (I)	TITANIC	1997
BATES, KATHY (I)	TITANIC	1997
BRIGHTWELL, PAUL	TITANIC	1997
BUTTERS, MIKE	TITANIC	1997
CASCONE, NICHOLAS	TITANIC	1997
DICAPRIO, LEONARDO	TITANIC	1997
DONACHIE, RON	TITANIC	1997
DUFFIN, SHAY	TITANIC	1997
ELLIS, GREG (II)	TITANIC	1997
ENSIGN, MICHAEL	TITANIC	1997
FISHER, FRANCES (I)	TITANIC	1997
FLETCHER, ANNE	TITANIC	1997
GARBER, VICTOR	TITANIC	1997
GOLDSTEIN, JENETTE	TITANIC	1997
GRAHAM, RICHARD (I)	TITANIC	1997
GRUFFUDD, IOAN	TITANIC	1997
HILL, BERNARD (I)	TITANIC	1997
HISLOP, SCOTT	TITANIC	1997
HUB, MARTIN	TITANIC	1997
HYDE, JONATHAN (I)	TITANIC	1997
JARVIS, MARTIN	TITANIC	1997
LANCASTER, JAMES (I)	TITANIC	1997
LAWLOR, SEAN	TITANIC	1997
LEA, DEREK	TITANIC	1997
MARTIN, JOHNNY (I)	TITANIC	1997
MORGAN, DIANA (II)	TITANIC	1997
NUCCI, DANNY	TITANIC	1997
PAXTON, BILL	TITANIC	1997
PHILLIPS, JONNY	TITANIC	1997
RAVEN, ELSA	TITANIC	1997
STEWART, EWAN (I)	TITANIC	1997
TAYLOR, ROCKY (I)	TITANIC	1997
WALCUTT, JOHN	TITANIC	1997
WARNER, DAVID (I)	TITANIC	1997
WINSLET, KATE	TITANIC	1997
ZANE, BILLY	TITANIC	1997
APPEL, PETER	SLEEPERS	1996
BACON, KEVIN (I)	SLEEPERS	1996
BECKER, GERRY	SLEEPERS	1996
BURG, MICHAEL J.	SLEEPERS	1996
BYRD, EUGENE	SLEEPERS	1996
CASTLE, ROBERT W.	SLEEPERS	1996
CRUDUP, BILLY	SLEEPERS	1996
DE NIRO, ROBERT	SLEEPERS	1996
DI BENEDETTO, JOHN	SLEEPERS	1996
DONOVAN, JEFFREY	SLEEPERS	1996
DRIVER, MINNIE	SLEEPERS	1996
ELDARD, RON	SLEEPERS	1996
GERETY, PETER	SLEEPERS	1996
GUERRA, SAVERIO	SLEEPERS	1996
HERMAN, PAUL (I)	SLEEPERS	1996
HEWITT, DON (I)	SLEEPERS	1996
HOFFMAN, DUSTIN	SLEEPERS	1996
KINNEY, TERRY	SLEEPERS	1996
KIRBY, BRUNO	SLEEPERS	1996
LOFTIN, LENNIE	SLEEPERS	1996
MASTROGIORGIO, DANNY	SLEEPERS	1996
MCNAMARA, PAT (I)	SLEEPERS	1996
MCROBBIE, PETER	SLEEPERS	1996
MEDRANO, FRANK (I)	SLEEPERS	1996
MIHOK, DASH	SLEEPERS	1996
MORAN, MICHAEL P. (I)	SLEEPERS	1996
O'ROURKE, MICK (I)	SLEEPERS	1996
PATRIC, JASON	SLEEPERS	1996
PICKENS JR., JAMES	SLEEPERS	1996
PIERCE, WENDELL (I)	SLEEPERS	1996
PITT, BRAD	SLEEPERS	1996
REILLY, SEAN PATRICK	SLEEPERS	1996
RENFRO, BRAD	SLEEPERS	1996
ROMANO, LARRY	SLEEPERS	1996
SLATTERY, JOHN (I)	SLEEPERS	1996
STRAM, HENRY	SLEEPERS	1996
TABAKIN, RALPH	SLEEPERS	1996
TESTA, MARY	SLEEPERS	1996
TUCKER, JONATHAN (I)	SLEEPERS	1996
TURTURRO, AIDA	SLEEPERS	1996
ADAMS, JOEY LAUREN	BIO-DOME	1996
ATHERTON, WILLIAM (I)	BIO-DOME	1996
BALDWIN, STEPHEN (I)	BIO-DOME	1996
BLACK, JACK (I)	BIO-DOME	1996
BUMPASS, RODGER	BIO-DOME	1996
CLINTON, ROGER	BIO-DOME	1996
CURRIE, BRIAN HAYES	BIO-DOME	1996
DOWSE, DENISE	BIO-DOME	1996
EIDING, PAUL	BIO-DOME	1996
GASS, KYLE	BIO-DOME	1996
GIBSON, HENRY (I)	BIO-DOME	1996
HILL, TERESA (I)	BIO-DOME	1996
JORDAN, JEREMY (I)	BIO-DOME	1996
KREVOY, CECILE	BIO-DOME	1996
LAMARR, PHIL	BIO-DOME	1996
MCCAIN, BEN	BIO-DOME	1996
MCCAIN, BUTCH	BIO-DOME	1996
MCGOWAN, ROSE (I)	BIO-DOME	1996
NEGRON, TAYLOR	BIO-DOME	1996
PROCTOR, PHIL	BIO-DOME	1996
ROE, CHANNON	BIO-DOME	1996
SHORE, PAULY	BIO-DOME	1996
SMALLWOOD, TUCKER	BIO-DOME	1996
ST. JOHN, TREVOR	BIO-DOME	1996
WEST, KEVIN (I)	BIO-DOME	1996
ALLAM, ROGER	THE IRON LADY	2011
BENNETT, GREG (XIII)	THE IRON LADY	2011
BROADBENT, JIM	THE IRON LADY	2011
CHANDLER, SIMON (I)	THE IRON LADY	2011
CHILD, JEREMY (I)	THE IRON LADY	2011
CLAYTON, ROBERT (V)	THE IRON LADY	2011
COLMAN, OLIVIA	THE IRON LADY	2011
CUFFARO, GIOACCHINO JIM	THE IRON LADY	2011
CULKIN, MICHAEL	THE IRON LADY	2011
CURRAN, ANGELA	THE IRON LADY	2011
DIXON, RICHARD (I)	THE IRON LADY	2011
DUNNING, NICK	THE IRON LADY	2011
FARRELL, NICHOLAS	THE IRON LADY	2011
GLEN, IAIN	THE IRON LADY	2011
GORBACHEV, MIKHAIL	THE IRON LADY	2011
GRANT, RICHARD E. (I)	THE IRON LADY	2011
HAVILL, ANDREW	THE IRON LADY	2011
HEAD, ANTHONY	THE IRON LADY	2011
HORWOOD, NICK	THE IRON LADY	2011
JONES, NICHOLAS (I)	THE IRON LADY	2011
MAHONEY, TERESA	THE IRON LADY	2011
MALONEY, MICHAEL (I)	THE IRON LADY	2011
MARSH, MATTHEW (I)	THE IRON LADY	2011
MUNROE, STEVE (II)	THE IRON LADY	2011
POOLE, MARTIN (II)	THE IRON LADY	2011
PORTAL, ROBERT	THE IRON LADY	2011
REAGAN, RONALD (I)	THE IRON LADY	2011
ROSS, HUGH (I)	THE IRON LADY	2011
SESSIONS, JOHN (I)	THE IRON LADY	2011
SHAW, NICK (I)	THE IRON LADY	2011
STREEP, MERYL	THE IRON LADY	2011
SYMS, RICHARD	THE IRON LADY	2011
TORRENS, PIP	THE IRON LADY	2011
VANSITTART, RUPERT	THE IRON LADY	2011
WADHAM, JULIAN	THE IRON LADY	2011
WIMBUSH, MARTIN	THE IRON LADY	2011
WRIGHT, ANGUS (I)	THE IRON LADY	2011
BEATTY JR., LOU	THE TERROR WITHIN II	1991
BLAISDELL, BRAD	THE TERROR WITHIN II	1991
CURRIE, GORDON (I)	THE TERROR WITHIN II	1991
ERMEY, R. LEE	THE TERROR WITHIN II	1991
GILLIAM, BURTON	THE TERROR WITHIN II	1991
KOCH, PETER (I)	THE TERROR WITHIN II	1991
STEVENS, ANDREW (I)	THE TERROR WITHIN II	1991
STEVENS, STELLA (I)	THE TERROR WITHIN II	1991
VENNERA, CHICK	THE TERROR WITHIN II	1991
WOODS, BARBARA ALYN	THE TERROR WITHIN II	1991
ACHESON, MARK	THE CHRONICLES OF RIDDICK	2004
ARMSTRONG, MICHASHA	THE CHRONICLES OF RIDDICK	2004
ARTHURS, DOUGLAS	THE CHRONICLES OF RIDDICK	2004
CHEN, TERRY (I)	THE CHRONICLES OF RIDDICK	2004
CHINLUND, NICK	THE CHRONICLES OF RIDDICK	2004
COTTON, BEN (I)	THE CHRONICLES OF RIDDICK	2004
COX, CHRISTINA (I)	THE CHRONICLES OF RIDDICK	2004
CROSS, ROGER R.	THE CHRONICLES OF RIDDICK	2004
DAVID, KEITH (I)	THE CHRONICLES OF RIDDICK	2004
DENCH, JUDI	THE CHRONICLES OF RIDDICK	2004
DIESEL, VIN	THE CHRONICLES OF RIDDICK	2004
DORVAL, ADRIEN	THE CHRONICLES OF RIDDICK	2004
DOUGLAS, AARON (I)	THE CHRONICLES OF RIDDICK	2004
FEORE, COLM	THE CHRONICLES OF RIDDICK	2004
GALE, LORENA	THE CHRONICLES OF RIDDICK	2004
GANEEV, RAOUL	THE CHRONICLES OF RIDDICK	2004
GIBBON, MARK (I)	THE CHRONICLES OF RIDDICK	2004
HAWTHORNE, KIM	THE CHRONICLES OF RIDDICK	2004
HEYERDAHL, CHRISTOPHER	THE CHRONICLES OF RIDDICK	2004
KALUGIN, ALEXANDER	THE CHRONICLES OF RIDDICK	2004
LAURIE, DARCY	THE CHRONICLES OF RIDDICK	2004
LEHMAN, KRISTIN	THE CHRONICLES OF RIDDICK	2004
MANN, JOHN (II)	THE CHRONICLES OF RIDDICK	2004
MINA, MINA E.	THE CHRONICLES OF RIDDICK	2004
NEWTON, THANDIE	THE CHRONICLES OF RIDDICK	2004
OLSSON, TY	THE CHRONICLES OF RIDDICK	2004
REIS, SHAWN (I)	THE CHRONICLES OF RIDDICK	2004
ROACHE, LINUS	THE CHRONICLES OF RIDDICK	2004
SELMOUR, RON	THE CHRONICLES OF RIDDICK	2004
URBAN, KARL	THE CHRONICLES OF RIDDICK	2004
WAGENINGEN, YORICK VAN	THE CHRONICLES OF RIDDICK	2004
WILLIAMS, PETER (IV)	THE CHRONICLES OF RIDDICK	2004
ARTHUR, MICHAEL (I)	WAR OF THE WORLDS	2005
BAKER, BECKY ANN	WAR OF THE WORLDS	2005
BARTON, AMANDA (I)	WAR OF THE WORLDS	2005
BASCHE, DAVID ALAN	WAR OF THE WORLDS	2005
BOYLE, FELIX J.	WAR OF THE WORLDS	2005
BUSEY, JAKE (I)	WAR OF THE WORLDS	2005
CHATWIN, JUSTIN (I)	WAR OF THE WORLDS	2005
CHUDABALA, ART	WAR OF THE WORLDS	2005
CICCHINI, ROBERT	WAR OF THE WORLDS	2005
CRUISE, TOM	WAR OF THE WORLDS	2005
D'AMBROSIO, VITO	WAR OF THE WORLDS	2005
DEBONA, JOSEPH	WAR OF THE WORLDS	2005
DEW, MARTIN	WAR OF THE WORLDS	2005
DOWNEY, THOMAS (II)	WAR OF THE WORLDS	2005
DUMONT, JAMES (I)	WAR OF THE WORLDS	2005
FANNING, DAKOTA	WAR OF THE WORLDS	2005
FAULCON, KENT	WAR OF THE WORLDS	2005
FISCHER, PAMELA (I)	WAR OF THE WORLDS	2005
FISCHER, TAKAYO	WAR OF THE WORLDS	2005
FISHER, GEORGE (III)	WAR OF THE WORLDS	2005
FRANZESE, DANIEL	WAR OF THE WORLDS	2005
FREEMAN, MORGAN (I)	WAR OF THE WORLDS	2005
GERE, DAVID (I)	WAR OF THE WORLDS	2005
GERENA, CHUCK	WAR OF THE WORLDS	2005
GERETY, PETER	WAR OF THE WORLDS	2005
GEVEDON, STEPHEN	WAR OF THE WORLDS	2005
GILES, RHETT	WAR OF THE WORLDS	2005
GOLD, DANIEL ERIC	WAR OF THE WORLDS	2005
HARBOUR, DAVID (I)	WAR OF THE WORLDS	2005
HAYWOOD, TAKAKO	WAR OF THE WORLDS	2005
HERN·NDEZ, JUAN CARLOS (I)	WAR OF THE WORLDS	2005
HOCH, DANNY	WAR OF THE WORLDS	2005
HOHN, AMY	WAR OF THE WORLDS	2005
HOWELL, C. THOMAS	WAR OF THE WORLDS	2005
JOHNSON, LAURI (I)	WAR OF THE WORLDS	2005
JONES, JANIS (II)	WAR OF THE WORLDS	2005
KENNY, TOM (I)	WAR OF THE WORLDS	2005
KERÌN, TANDA	WAR OF THE WORLDS	2005
LAUER, ANDREW	WAR OF THE WORLDS	2005
LAVALLEY, DUSTIN	WAR OF THE WORLDS	2005
LIEVING, SARAH	WAR OF THE WORLDS	2005
LITTLE, KIM (I)	WAR OF THE WORLDS	2005
MARRINAN, SEAN	WAR OF THE WORLDS	2005
MATTHEWS JR., RILEY G.	WAR OF THE WORLDS	2005
OTTO, MIRANDA	WAR OF THE WORLDS	2005
PRESLEY, A.J.	WAR OF THE WORLDS	2005
PRINCESS, ANGEL	WAR OF THE WORLDS	2005
ROBBINS, TIM (I)	WAR OF THE WORLDS	2005
ROBERTS, BERNA	WAR OF THE WORLDS	2005
RODERICK, RACHELLE	WAR OF THE WORLDS	2005
ROSE, DANNIELLE	WAR OF THE WORLDS	2005
RYAN, AMY (I)	WAR OF THE WORLDS	2005
SCORZELLI, MICHALINA	WAR OF THE WORLDS	2005
SCOTT, LEIGH (II)	WAR OF THE WORLDS	2005
SCURTI, JOHN	WAR OF THE WORLDS	2005
SHORT, COLUMBUS	WAR OF THE WORLDS	2005
SIGNORE, NICOLE	WAR OF THE WORLDS	2005
SIMPKINS, TY	WAR OF THE WORLDS	2005
TATUM, CHANNING	WAR OF THE WORLDS	2005
TAYLOR, DENDRIE	WAR OF THE WORLDS	2005
VAZQUEZ, YUL	WAR OF THE WORLDS	2005
VENITO, LENNY	WAR OF THE WORLDS	2005
WALSH, JERRY (I)	WAR OF THE WORLDS	2005
WALTER, LISA ANN	WAR OF THE WORLDS	2005
WELCH, CHRISTOPHER EVAN	WAR OF THE WORLDS	2005
WHITE, JULIE (I)	WAR OF THE WORLDS	2005
ZISKIE, DAN	WAR OF THE WORLDS	2005
ZUCKERMAN, ERIC (I)	WAR OF THE WORLDS	2005
BECKFORD, TYSON	SEARCHING FOR BOBBY D	2005
BERNHARD, SANDRA (I)	SEARCHING FOR BOBBY D	2005
BONSANGUE, FRANK	SEARCHING FOR BOBBY D	2005
BORGHESE, PAUL	SEARCHING FOR BOBBY D	2005
BRANCATO, LILLO	SEARCHING FOR BOBBY D	2005
BUSCEMI, MICHAEL (I)	SEARCHING FOR BOBBY D	2005
CANTONE, MARIO	SEARCHING FOR BOBBY D	2005
COSTANZO, ROBERT	SEARCHING FOR BOBBY D	2005
DARROW, TONY	SEARCHING FOR BOBBY D	2005
DELATE, BRIAN	SEARCHING FOR BOBBY D	2005
DEMEO, WILLIAM	SEARCHING FOR BOBBY D	2005
ELECTRA, CARMEN	SEARCHING FOR BOBBY D	2005
HOYT, JOHN (II)	SEARCHING FOR BOBBY D	2005
JADE, MATT (II)	SEARCHING FOR BOBBY D	2005
LINARI, PETER	SEARCHING FOR BOBBY D	2005
LISI, JOE (I)	SEARCHING FOR BOBBY D	2005
MADIO, JAMES (I)	SEARCHING FOR BOBBY D	2005
MARGOTTA, DANIEL	SEARCHING FOR BOBBY D	2005
MARTINI JR., LOU	SEARCHING FOR BOBBY D	2005
MARTLING, JACKIE (I)	SEARCHING FOR BOBBY D	2005
MEIRA, MOET	SEARCHING FOR BOBBY D	2005
NASCARELLA, ARTHUR J.	SEARCHING FOR BOBBY D	2005
NOURI, MICHAEL (I)	SEARCHING FOR BOBBY D	2005
O'TOOLE, CHELSEA	SEARCHING FOR BOBBY D	2005
PELLEGRINO, FRANK (II)	SEARCHING FOR BOBBY D	2005
SAPIENZA, AL	SEARCHING FOR BOBBY D	2005
TERRANOVA, DIANA	SEARCHING FOR BOBBY D	2005
TUDISCO, JOSEPH	SEARCHING FOR BOBBY D	2005
VANARIA, LOUIS	SEARCHING FOR BOBBY D	2005
ZITO, CHUCK	SEARCHING FOR BOBBY D	2005
BUDAY, ZOLTAN	MASK OF DEATH	1996
BURGESS, RICK (I)	MASK OF DEATH	1996
CAVANAGH, TOM	MASK OF DEATH	1996
CHARTRAND, LAURO	MASK OF DEATH	1996
CHONG, RAE DAWN	MASK OF DEATH	1996
CRESCENZO, JAMES	MASK OF DEATH	1996
CROSS, GARVIN	MASK OF DEATH	1996
DUNN, CONRAD	MASK OF DEATH	1996
HANSON, HEATHER (I)	MASK OF DEATH	1996
HENRY, TIM (I)	MASK OF DEATH	1996
HUNTER, KIARA	MASK OF DEATH	1996
KANAGAWA, HIRO	MASK OF DEATH	1996
KING, TERRY (I)	MASK OF DEATH	1996
LAMAS, LORENZO	MASK OF DEATH	1996
MCNULTY, KEVIN (I)	MASK OF DEATH	1996
WARD, DAVE 'SQUATCH'	MASK OF DEATH	1996
WASSERMAN, JERRY	MASK OF DEATH	1996
WILLIAMS, BILLY DEE	MASK OF DEATH	1996
ADAMS, JOEY LAUREN	THE PROGRAM	1993
BELL, MINDY	THE PROGRAM	1993
BENNES, JOHN	THE PROGRAM	1993
BENRUBI, ABRAHAM	THE PROGRAM	1993
BERRY, HALLE	THE PROGRAM	1993
BRYNIARSKI, ANDREW	THE PROGRAM	1993
CAAN, JAMES (I)	THE PROGRAM	1993
DAVIS, DUANE (I)	THE PROGRAM	1993
EPPS, OMAR	THE PROGRAM	1993
FERGUSON, J. DON	THE PROGRAM	1993
FYFE, JIM	THE PROGRAM	1993
GRIFFIS, RHODA	THE PROGRAM	1993
MILLARD, JODY	THE PROGRAM	1993
PARATI, TIM (I)	THE PROGRAM	1993
PRIDGEN, LEON	THE PROGRAM	1993
QUINN, J.C.	THE PROGRAM	1993
SHEFFER, CRAIG	THE PROGRAM	1993
SWANSON, KRISTY	THE PROGRAM	1993
WIGGINS, AL	THE PROGRAM	1993
AURELIUS, MARCUS (I)	BLACK ROSE OF HARLEM	1996
BROOKS, RICHARD (VI)	BLACK ROSE OF HARLEM	1996
BURTON, TONY (I)	BLACK ROSE OF HARLEM	1996
CASSAVETES, NICK	BLACK ROSE OF HARLEM	1996
FORD, MARIA (I)	BLACK ROSE OF HARLEM	1996
HALSTON, RODGER	BLACK ROSE OF HARLEM	1996
JONES, RICHARD T. (I)	BLACK ROSE OF HARLEM	1996
LEVISETTI, EMILE	BLACK ROSE OF HARLEM	1996
LOTTIMER, EB	BLACK ROSE OF HARLEM	1996
MCFARLAND, BOB	BLACK ROSE OF HARLEM	1996
MORRIS, GARRETT	BLACK ROSE OF HARLEM	1996
ROBERTS, ARTHUR (II)	BLACK ROSE OF HARLEM	1996
VITERELLI, JOE	BLACK ROSE OF HARLEM	1996
WILLIAMS, CYNDA	BLACK ROSE OF HARLEM	1996
ANDERSON, PAMELA (I)	PAULY SHORE IS DEAD	2003
B-REAL	PAULY SHORE IS DEAD	2003
BERGMAN, JAIME	PAULY SHORE IS DEAD	2003
BRIDGES, TODD (I)	PAULY SHORE IS DEAD	2003
BROWN, W. EARL	PAULY SHORE IS DEAD	2003
BURKLEY, DENNIS	PAULY SHORE IS DEAD	2003
CHONG, TOMMY	PAULY SHORE IS DEAD	2003
DEGENERES, ELLEN	PAULY SHORE IS DEAD	2003
DIAMOND, DUSTIN	PAULY SHORE IS DEAD	2003
DICK, ANDY (I)	PAULY SHORE IS DEAD	2003
DOGG, SNOOP	PAULY SHORE IS DEAD	2003
DR. DRE	PAULY SHORE IS DEAD	2003
DUCOMMUN, RICK	PAULY SHORE IS DEAD	2003
FELDMAN, COREY	PAULY SHORE IS DEAD	2003
FLEISCHER, CHARLES	PAULY SHORE IS DEAD	2003
FOX, KIRK	PAULY SHORE IS DEAD	2003
GOLDBERG, WHOOPI	PAULY SHORE IS DEAD	2003
GÛMEZ, CARLOS (II)	PAULY SHORE IS DEAD	2003
HILTON, PARIS	PAULY SHORE IS DEAD	2003
HOWARD, CLINT	PAULY SHORE IS DEAD	2003
KAELIN, KATO	PAULY SHORE IS DEAD	2003
LEE, BOBBY (I)	PAULY SHORE IS DEAD	2003
LEE, TOMMY (VI)	PAULY SHORE IS DEAD	2003
LITTLE, ANGELA (I)	PAULY SHORE IS DEAD	2003
LODER, KURT (I)	PAULY SHORE IS DEAD	2003
LOPEZ, MARIO (I)	PAULY SHORE IS DEAD	2003
MADSEN, MICHAEL (I)	PAULY SHORE IS DEAD	2003
MAHER, BILL (I)	PAULY SHORE IS DEAD	2003
MEWES, JASON	PAULY SHORE IS DEAD	2003
MIZOTA, DIANE	PAULY SHORE IS DEAD	2003
MOAKLER, SHANNA	PAULY SHORE IS DEAD	2003
NEGRON, TAYLOR	PAULY SHORE IS DEAD	2003
O'BRIEN, PAT (III)	PAULY SHORE IS DEAD	2003
O'DELL, NANCY	PAULY SHORE IS DEAD	2003
PARKHURST, HEATHER ELIZABETH	PAULY SHORE IS DEAD	2003
PENN, SEAN (I)	PAULY SHORE IS DEAD	2003
RAPHAEL, SALLY JESSY	PAULY SHORE IS DEAD	2003
ROCK, CHRIS (I)	PAULY SHORE IS DEAD	2003
RUBIN, SAM (I)	PAULY SHORE IS DEAD	2003
RULE, JA	PAULY SHORE IS DEAD	2003
SANDLER, ADAM (I)	PAULY SHORE IS DEAD	2003
SHEEN, CHARLIE	PAULY SHORE IS DEAD	2003
SHEPHERD, SHERRI	PAULY SHORE IS DEAD	2003
SHORE, PAULY	PAULY SHORE IS DEAD	2003
SIZEMORE, TOM	PAULY SHORE IS DEAD	2003
SPEARS, BRITNEY	PAULY SHORE IS DEAD	2003
SPRINGER, JERRY	PAULY SHORE IS DEAD	2003
STILLER, BEN	PAULY SHORE IS DEAD	2003
THOMPSON, SCOTT 'CARROT TOP'	PAULY SHORE IS DEAD	2003
TROYER, VERNE	PAULY SHORE IS DEAD	2003
VAUGHN, VINCE	PAULY SHORE IS DEAD	2003
WEBER, AMY	PAULY SHORE IS DEAD	2003
WRIGHT, MARCIA (I)	PAULY SHORE IS DEAD	2003
ANDERSON, DANIEL (I)	EROTIC CONFESSIONS	1994
BEATTY, DEBRA K.	EROTIC CONFESSIONS	1994
BODNAR, JENNA	EROTIC CONFESSIONS	1994
BOYLE, LISA	EROTIC CONFESSIONS	1994
BURTON, JENNIFER (I)	EROTIC CONFESSIONS	1994
CAMPBELL, CHRISTA	EROTIC CONFESSIONS	1994
CHRISTENSEN, DAVID (I)	EROTIC CONFESSIONS	1994
COMSHAW, LISA (I)	EROTIC CONFESSIONS	1994
COPPOLA, SCOTT	EROTIC CONFESSIONS	1994
DAVIS, BRANDY (I)	EROTIC CONFESSIONS	1994
DILLON, OSCAR	EROTIC CONFESSIONS	1994
DREW, GRIFFIN	EROTIC CONFESSIONS	1994
ELECTRA, CARMEN	EROTIC CONFESSIONS	1994
FABIAN, AVA	EROTIC CONFESSIONS	1994
FEATHERLY, SUSAN	EROTIC CONFESSIONS	1994
FERRATTI, REBECCA	EROTIC CONFESSIONS	1994
FLEEKS, ERIC	EROTIC CONFESSIONS	1994
FORD, MARIA (I)	EROTIC CONFESSIONS	1994
HALL, GABRIELLA	EROTIC CONFESSIONS	1994
HALL, LANDON	EROTIC CONFESSIONS	1994
HANNUM, TAIMIE	EROTIC CONFESSIONS	1994
JOHNSON, JEFFERY THOMAS	EROTIC CONFESSIONS	1994
JOHNSTON, BOBBY (I)	EROTIC CONFESSIONS	1994
JUNG, CLINT	EROTIC CONFESSIONS	1994
KEY JOHNSON, CAROLINE	EROTIC CONFESSIONS	1994
LARRANAGA, CATALINA	EROTIC CONFESSIONS	1994
LEAL, JACK	EROTIC CONFESSIONS	1994
LINDSAY, AMY	EROTIC CONFESSIONS	1994
LOGAN, PAUL (I)	EROTIC CONFESSIONS	1994
NEWMAN, AMBER (I)	EROTIC CONFESSIONS	1994
OPINATO, MARIO	EROTIC CONFESSIONS	1994
PARENT, MONIQUE	EROTIC CONFESSIONS	1994
PARKS, TAMMY	EROTIC CONFESSIONS	1994
PETTY, DANIELLE	EROTIC CONFESSIONS	1994
POLITI, TERESA	EROTIC CONFESSIONS	1994
REED LORSCH, KIRA	EROTIC CONFESSIONS	1994
RHEY, ASHLIE	EROTIC CONFESSIONS	1994
RICHARDSON, JAY (I)	EROTIC CONFESSIONS	1994
RODERICK, BRANDE	EROTIC CONFESSIONS	1994
ROWE, KIMBERLY	EROTIC CONFESSIONS	1994
RUSSELL, REGINA (I)	EROTIC CONFESSIONS	1994
SAALMAN, RAELYN	EROTIC CONFESSIONS	1994
SCHNUIT, JASON	EROTIC CONFESSIONS	1994
SILL, KIM (I)	EROTIC CONFESSIONS	1994
SISSONS, KIMBER	EROTIC CONFESSIONS	1994
SMITH, JULIE K.	EROTIC CONFESSIONS	1994
STEPP, CRAIG	EROTIC CONFESSIONS	1994
STEWART, BOBBY (I)	EROTIC CONFESSIONS	1994
STILLO, JANINE	EROTIC CONFESSIONS	1994
TRENTINI, PEGGY	EROTIC CONFESSIONS	1994
VANCE, GREGG	EROTIC CONFESSIONS	1994
WAN, AI	EROTIC CONFESSIONS	1994
YATES, KIM (I)	EROTIC CONFESSIONS	1994
YOUNG, HARRISON (I)	EROTIC CONFESSIONS	1994
ABERNATHY, DON	REMARKABLE POWER	2008
ABLE, WHITNEY	REMARKABLE POWER	2008
ACKERMAN, ED (II)	REMARKABLE POWER	2008
ARNOLD, TOM (I)	REMARKABLE POWER	2008
ARTURO, LISA	REMARKABLE POWER	2008
BELFI, JORDAN	REMARKABLE POWER	2008
CARTER, JOELLE (I)	REMARKABLE POWER	2008
